is_open,n_rows,cur_mean,cur_std,cur_max,cur_mid_mean,cur_mid_median,cur_mid_std,cur_mid_max,cur_mid_min,cur_mid_p90,cur_inrush_max,cur_sum,volt_mean,power_mean,power_mid_mean,power_sum,emf_mean,emf_mid_mean,emf_std,pos_delta,segment_id,start_time,end_time,status,target
1.0,142.0,648.0422535211268,739.7084682041634,2504.0,247.1549295774648,273.0,142.2407845364979,679.0,9.0,359.0,1793.0,92022.0,55.647887323943664,36.800570422535216,17.66249295774648,5225.6810000000005,1184.2464788732395,1733.4225352112676,910.1735106724734,699.0,train_seg_079,2023-7-5-0-51-23-833,2023-7-5-0-51-26-653,Normal,0
0.0,185.0,422.07567567567565,513.2591302780036,2108.0,179.1086956521739,239.5,108.37740584779965,376.0,0.0,266.8,1440.0,78084.0,41.4,18.181535135135135,8.725739130434784,3363.584,895.918918918919,1093.608695652174,443.5252622914766,700.0,train_seg_080,2023-7-5-0-51-54-106,2023-7-5-0-51-57-786,Normal,0
1.0,140.0,850.7142857142857,872.3943594311846,2537.0,331.98571428571427,263.5,292.554292536672,1314.0,9.0,699.7000000000002,2537.0,119100.0,60.74285714285714,59.47127857142857,27.05061428571429,8325.979,1169.3142857142857,1795.7285714285715,885.9437589833977,698.0,train_seg_081,2023-7-5-0-52-32-643,2023-7-5-0-52-35-423,Abnormal resistance,1
0.0,188.0,552.1223404255319,493.6047614891242,1996.0,482.21276595744683,339.5,333.0811629522542,967.0,59.0,935.3000000000001,1414.0,103799.0,44.265957446808514,27.496845744680858,28.88817021276596,5169.407000000001,881.8670212765958,1080.340425531915,420.90377479396415,698.0,train_seg_082,2023-7-5-0-53-1-0,2023-7-5-0-53-4-740,Abnormal resistance,1
0.0,189.0,448.14285714285717,539.5522695249356,2266.0,186.35106382978722,250.0,112.10715879041692,391.0,0.0,275.1,1420.0,84699.0,41.21164021164021,18.99415873015873,8.832723404255319,3589.8959999999997,876.8518518518518,1071.8829787234042,454.41791274969296,700.0,train_seg_083,2023-7-5-0-53-43-39,2023-7-5-0-53-46-799,Normal,0
0.0,186.0,430.10752688172045,522.1486102956404,2196.0,184.18279569892474,247.0,109.5622714118106,391.0,0.0,270.0,1423.0,80000.0,41.41935483870968,18.576483870967742,8.902559139784946,3455.226,892.236559139785,1086.8602150537633,442.8769313227298,700.0,train_seg_084,2023-7-5-0-54-11-580,2023-7-5-0-54-15-280,Normal,0
0.0,186.0,599.0967741935484,437.9304841117199,1999.0,496.3333333333333,506.0,163.26213062890926,785.0,262.0,716.4,1426.0,111432.0,45.89784946236559,27.88084946236559,25.579043010752684,5185.838,880.9731182795699,1074.483870967742,418.7724949219797,699.0,train_seg_085,2023-7-5-0-54-41-12,2023-7-5-0-54-44-712,Abnormal resistance,1
0.0,185.0,421.3081081081081,509.7252966474851,2102.0,184.0326086956522,241.0,108.39234802598388,388.0,0.0,266.8,1426.0,77942.0,41.34054054054054,18.170102702702703,8.936141304347826,3361.469,894.9351351351352,1090.7173913043478,441.27284702582716,700.0,train_seg_086,2023-7-5-0-55-30-889,2023-7-5-0-55-34-569,Normal,0
0.0,185.0,419.07567567567565,509.7216566383707,2146.0,180.33695652173913,245.5,106.79045686620955,359.0,0.0,269.70000000000005,1420.0,77529.0,41.41621621621621,18.16084864864865,8.840217391304348,3359.757,896.8216216216216,1093.0326086956522,438.7187556505107,700.0,train_seg_087,2023-7-5-0-55-57-621,2023-7-5-0-56-1-301,Normal,0
0.0,184.0,421.7826086956522,511.5270366879545,2102.0,181.54347826086956,242.5,109.07281303983792,388.0,0.0,269.70000000000005,1434.0,77608.0,41.46195652173913,18.221076086956522,8.766304347826088,3352.678,896.6413043478261,1083.141304347826,438.4410892340423,700.0,train_seg_088,2023-7-5-0-56-13-678,2023-7-5-0-56-17-338,Normal,0
0.0,185.0,423.4864864864865,516.4003067818725,2175.0,181.84782608695653,247.0,109.09189731823116,388.0,0.0,265.0,1432.0,78345.0,41.44864864864865,18.28484324324324,8.821043478260869,3382.696,895.8162162162162,1092.5326086956522,442.6587957634684,700.0,train_seg_089,2023-7-5-0-57-11-286,2023-7-5-0-57-14-966,Normal,0
1.0,140.0,646.4928571428571,731.9602106323673,2493.0,248.18571428571428,280.5,140.81429441006364,658.0,6.0,359.8,1796.0,90509.0,56.27142857142857,37.15747857142858,17.904700000000005,5202.0470000000005,1202.3285714285714,1747.942857142857,916.7097331750978,700.0,train_seg_090,2023-7-5-0-58-9-390,2023-7-5-0-58-12-170,Normal,0
1.0,144.0,972.8125,759.5280512772938,2504.0,667.9583333333334,596.5,402.8623088979106,1196.0,9.0,1107.4,2396.0,140085.0,63.0625,73.57772222222222,62.8627638888889,10595.192,1150.0694444444443,1701.4583333333333,867.9599537355282,703.0,train_seg_091,2023-7-5-0-58-30-718,2023-7-5-0-58-33-578,Abnormal resistance,1
0.0,178.0,442.67977528089887,522.4042880306004,2187.0,196.01123595505618,244.0,99.65271092700705,376.0,0.0,263.0,1511.0,78797.0,43.04494382022472,19.89759550561798,9.608235955056179,3541.772,932.4269662921348,1144.7752808988764,456.1797001439026,700.0,train_seg_092,2023-7-5-0-59-25-225,2023-7-5-0-59-28-765,Normal,0
0.0,186.0,605.7204301075269,429.290534138467,1999.0,510.39784946236557,523.0,163.32256754852958,785.0,256.0,738.0,1414.0,112664.0,46.06989247311828,28.299720430107524,26.62792473118279,5263.748,882.1129032258065,1074.4408602150538,416.9909789194167,699.0,train_seg_093,2023-7-5-0-59-39-474,2023-7-5-0-59-43-174,Abnormal resistance,1
0.0,186.0,594.8010752688172,427.32402930369966,1999.0,480.7741935483871,553.0,145.03052174371044,697.0,267.0,652.4,1405.0,110633.0,45.86021505376344,27.200086021505378,24.02137634408602,5059.216,880.9408602150538,1072.1720430107528,417.3127443656768,699.0,train_seg_094,2023-7-5-0-59-59-103,2023-7-5-1-0-2-803,Abnormal resistance,1
1.0,144.0,647.8333333333334,738.4835343835064,2499.0,229.29166666666666,270.5,133.66099712622892,597.0,12.0,341.0,1775.0,93288.0,55.083333333333336,36.77095833333333,16.38934722222222,5295.018,1179.0069444444443,1676.8333333333333,916.7928056888785,705.0,train_seg_095,2023-7-5-1-0-38-370,2023-7-5-1-0-41-230,Normal,0
0.0,186.0,427.0483870967742,523.0430118855857,2190.0,182.59139784946237,247.0,109.3679039783915,382.0,0.0,270.0,1432.0,79431.0,41.236559139784944,18.41894623655914,8.85711827956989,3425.924,888.8333333333334,1087.1182795698924,445.21247696080695,700.0,train_seg_096,2023-7-5-1-1-23-954,2023-7-5-1-1-27-654,Normal,0
1.0,143.0,644.5314685314685,734.7811605538321,2496.0,239.61111111111111,271.5,136.09122303680837,623.0,9.0,352.7,1749.0,92168.0,55.34265734265734,36.57081118881119,17.10788888888889,5229.626,1179.979020979021,1703.8055555555557,903.9693468140727,702.0,train_seg_097,2023-7-5-1-2-22-708,2023-7-5-1-2-25-548,Normal,0
1.0,141.0,661.4539007092199,745.2886772344409,2507.0,252.18571428571428,282.0,144.76160628102062,688.0,9.0,346.3,1808.0,93265.0,56.248226950354606,38.21667375886524,18.1874,5388.5509999999995,1195.758865248227,1751.2285714285715,927.6657115310909,701.0,train_seg_098,2023-7-5-1-2-43-288,2023-7-5-1-2-46-88,Normal,0
0.0,186.0,420.59139784946234,509.6219711456621,2102.0,183.69892473118279,247.0,109.76414450173897,382.0,0.0,273.0,1432.0,78230.0,41.295698924731184,18.1245376344086,8.855645161290322,3371.1639999999998,893.758064516129,1085.3548387096773,440.2675513094723,700.0,train_seg_099,2023-7-5-1-3-24-258,2023-7-5-1-3-27-958,Normal,0
1.0,140.0,796.6357142857142,717.5874880529929,2493.0,466.37142857142857,495.5,275.28417376691056,808.0,6.0,791.3,1893.0,111529.0,59.7,53.2875,39.66332857142858,7460.25,1173.7142857142858,1725.9285714285713,882.5306654786586,702.0,train_seg_100,2023-7-5-1-3-56-956,2023-7-5-1-3-59-736,Abnormal resistance,1
1.0,147.0,823.265306122449,723.3151224379006,2496.0,521.2837837837837,472.0,393.6261266416042,1155.0,6.0,1096.0,1911.0,121020.0,57.87755102040816,56.19646258503402,47.34452702702703,8260.880000000001,1147.639455782313,1669.081081081081,893.2842250608486,705.0,train_seg_101,2023-7-5-1-4-53-782,2023-7-5-1-4-56-702,Abnormal resistance,1
0.0,185.0,421.2918918918919,511.45470454295696,2158.0,181.91304347826087,244.0,109.69688000140017,382.0,0.0,270.0,1426.0,77939.0,41.513513513513516,18.255221621621622,8.87982608695652,3377.2160000000003,897.3243243243244,1093.3478260869565,440.33740466699834,700.0,train_seg_102,2023-7-5-1-5-8-346,2023-7-5-1-5-12-26,Normal,0
1.0,143.0,649.0559440559441,738.7692825329966,2501.0,245.52777777777777,286.5,145.57185818372218,688.0,12.0,359.0,1793.0,92815.0,55.46153846153846,37.08667832167833,17.443375,5303.395,1180.4055944055945,1706.763888888889,916.2290781267893,701.0,train_seg_103,2023-7-5-1-5-27-849,2023-7-5-1-5-30-689,Normal,0
0.0,185.0,423.6054054054054,515.7059302133998,2155.0,181.83695652173913,244.0,107.94999619126331,367.0,0.0,266.8,1429.0,78367.0,41.31891891891892,18.319821621621625,8.87975,3389.1670000000004,892.4972972972973,1093.9782608695652,443.35880319564393,700.0,train_seg_104,2023-7-5-1-5-49-428,2023-7-5-1-5-53-108,Normal,0
1.0,142.0,639.1760563380282,729.7770381028674,2496.0,245.59154929577466,267.0,136.34810229338777,641.0,9.0,347.0,1775.0,90763.0,55.53521126760563,36.383302816901406,17.484549295774645,5166.429,1184.7323943661972,1727.9295774647887,901.1344252279382,699.0,train_seg_105,2023-7-5-1-6-35-532,2023-7-5-1-6-38-352,Normal,0
0.0,181.0,434.5303867403315,519.7875314067545,2090.0,200.82222222222222,250.0,101.41417584208037,379.0,0.0,270.6,1458.0,78650.0,42.408839779005525,18.991790055248618,9.75821111111111,3437.514,916.5303867403314,1126.588888888889,444.6170932092958,700.0,train_seg_106,2023-7-5-1-6-57-185,2023-7-5-1-7-0-785,Normal,0
1.0,143.0,643.8181818181819,735.1279288921443,2499.0,241.54166666666666,267.5,138.88853819400168,676.0,15.0,349.7,1772.0,92066.0,55.27272727272727,36.26926573426573,17.05076388888889,5186.504999999999,1178.6713286713286,1717.763888888889,908.2167787207978,700.0,train_seg_107,2023-7-5-1-7-23-681,2023-7-5-1-7-26-521,Normal,0
1.0,142.0,820.0211267605633,685.3255982450955,2496.0,561.3380281690141,650.0,289.21963697683685,964.0,6.0,855.0,1808.0,116443.0,59.971830985915496,55.633387323943666,48.80385915492957,7899.941000000001,1158.7605633802816,1712.7605633802816,853.9423812866002,699.0,train_seg_108,2023-7-5-1-8-24-815,2023-7-5-1-8-27-635,Abnormal resistance,1
0.0,186.0,421.9731182795699,514.4023720324799,2169.0,183.59139784946237,247.0,108.96899396816103,376.0,0.0,267.0,1426.0,78487.0,41.123655913978496,18.184962365591396,8.85463440860215,3382.4029999999993,888.752688172043,1084.5483870967741,442.5913587948487,700.0,train_seg_109,2023-7-5-1-9-25-783,2023-7-5-1-9-29-483,Normal,0
0.0,187.0,707.7219251336899,439.3169195802148,2046.0,594.2872340425532,664.0,214.3753232037971,914.0,265.0,846.1,1393.0,132344.0,48.19786096256684,33.97505882352941,31.797372340425532,6353.335999999999,876.6363636363636,1066.4787234042553,417.4343925057804,699.0,train_seg_110,2023-7-5-1-10-13-392,2023-7-5-1-10-17-112,Abnormal resistance,1
